,temperature,humidity,ph,rainfall,label,N,P,K
779,27.44003279,67.10464369,6.661870999,72.50669768,black gram,40,60,20
780,34.1262979,65.14877461,7.733149554,70.40795007,black gram,40,60,20
781,30.94908189,64.23364112,7.402891666,62.78730907,black gram,40,60,20
782,28.75751783,61.02701476,6.599147298,73.37686831,black gram,40,60,20
783,27.24766491,66.10123083,7.04174124,62.31842057,black gram,40,60,20
784,28.63005477,66.770943,7.353876754,62.2737345,black gram,40,60,20
785,26.41768321,63.64698302,7.026795359,64.42177127,black gram,40,60,20
786,32.81705216,66.15665137,6.814301033,68.83924882,black gram,40,60,20
787,29.6321052,65.91359954,7.42160832,71.16331975,black gram,40,60,20
788,33.49077065,62.73317204,6.847382891,65.45328463,black gram,40,60,20
789,31.86847286,66.74217464,7.191522601,74.22238583,black gram,40,60,20
790,30.32992227,65.62971858,7.01285529,71.64631281,black gram,40,60,20
791,28.546224,66.31394098,7.368318809,62.83469851,black gram,40,60,20
792,30.02629908,67.88811637,7.26154329,66.47264636,black gram,40,60,20
793,31.65531175,60.13263713,6.52669158,66.69096751,black gram,40,60,20
794,30.33499674,63.54718862,6.872594461,74.16699119,black gram,40,60,20
795,33.36984395,65.67718163,6.874142175,64.89517488,black gram,40,60,20
796,31.4345059,62.99303471,7.76061831,64.77651469,black gram,40,60,20
797,27.71678273,63.29103387,6.781841984,68.56507978,black gram,40,60,20
798,32.63918668,61.3009051,7.326980454,61.83876146,black gram,40,60,20
799,32.7477393,67.77954584,7.453975408,63.37784443,black gram,40,60,20
800,29.36792366,76.24900101,6.149934034,92.82840911,banana,100,75,50
801,27.33368994,83.67675197,5.849076099,101.0494791,banana,100,75,50
802,27.40053601,82.96221306,6.276800323,104.9378,banana,100,75,50
803,29.3159075,80.11585705,5.926824754,90.10978128,banana,100,75,50
804,26.05433004,79.39654531,5.519088423,113.2297373,banana,100,75,50
805,25.86632408,84.42379269,6.079178788,114.5357503,banana,100,75,50
806,27.00932084,80.18546798,6.13465588,97.32531705,banana,100,75,50
807,29.55054817,78.06762846,5.808497604,99.34482238,banana,100,75,50
808,26.28845991,83.390039,5.891458107,113.8729798,banana,100,75,50
809,29.16226551,76.16151562,5.816622479,100.0075679,banana,100,75,50
810,28.65003945,82.68752542,5.843163161,98.75084366,banana,100,75,50
811,29.07311132,76.50045221,6.376756633,100.1692639,banana,100,75,50
812,28.08166093,75.26429821,5.623615687,118.2761894,banana,100,75,50
813,27.1994597,78.8086068,5.91505509,99.72430835,banana,100,75,50
814,28.05484146,78.04602887,6.458714879,108.3957179,banana,100,75,50
815,25.14748006,83.34688193,5.565028635,98.66679427,banana,100,75,50
816,25.94019018,78.3422098,6.211833161,119.84797,banana,100,75,50
817,27.66752761,79.68542782,6.490074429,108.66464,banana,100,75,50
818,25.56703012,75.94067692,5.590236025,102.7867717,banana,100,75,50
819,28.6956201,82.54195839,6.225225239,116.1616839,banana,100,75,50
820,26.33544853,76.8532006,6.190757459,118.6858263,banana,100,75,50
821,25.93730186,78.89864446,5.915568968,98.21747528,banana,100,75,50
822,25.13686519,84.88394407,6.195152442,91.46442491,banana,100,75,50
823,27.50527651,80.79783998,6.156373499,105.0776992,banana,100,75,50
824,26.21009246,82.34429458,6.313197204,112.0700033,banana,100,75,50
825,29.10403455,79.19588629,6.324270089,92.07835761,banana,100,75,50
826,29.2440638,77.32017166,5.707488987,90.66727868,banana,100,75,50
827,25.56202173,77.38229006,6.119216009,93.10247183,banana,100,75,50
828,26.3985515,81.36028902,5.571401169,98.16752001,banana,100,75,50
829,28.09577643,77.79586769,5.63127166,109.5408614,banana,100,75,50
830,27.84767901,83.31110751,6.101241579,117.2878912,banana,100,75,50
831,27.39341554,81.4654833,6.438137279,94.31102057,banana,100,75,50
832,25.14517635,81.38204104,6.098369122,119.218154,banana,100,75,50
833,28.65456263,79.28693687,5.695267822,102.4633775,banana,100,75,50
834,29.16093424,76.67484233,5.618094446,109.575944,banana,100,75,50
835,27.57278064,82.0638878,6.435785799,91.34276507,banana,100,75,50
836,25.40909896,82.36208097,6.176644228,112.9794804,banana,100,75,50
837,25.99069521,83.33983116,6.220643671,112.0777152,banana,100,75,50
838,26.29039046,81.06003778,5.871702211,118.6730366,banana,100,75,50
839,29.14827211,78.71024836,6.390741836,117.536781,banana,100,75,50
840,26.59743595,79.35898915,6.21084479,107.3944717,banana,100,75,50
841,25.36059237,75.03193255,6.012696655,116.5531455,banana,100,75,50
842,29.12036889,80.18080728,5.908770059,112.3982055,banana,100,75,50
843,27.53911354,77.25629897,6.049801781,110.3262123,banana,100,75,50
844,29.66727337,83.51014178,6.010095853,110.2511102,banana,100,75,50
845,25.05802193,84.97323747,5.738678895,110.4408803,banana,100,75,50
846,25.86824781,78.52399914,5.74055541,116.3019555,banana,100,75,50
847,25.85036988,81.95580471,5.793260262,119.0856171,banana,100,75,50
848,26.51682337,77.79913575,5.50947065,108.8547508,banana,100,75,50
849,28.66725136,79.59242542,5.986442306,118.2583441,banana,100,75,50
850,28.14938935,81.54448882,5.790768046,91.40508414,banana,100,75,50
851,26.42313317,83.6995044,5.915546415,95.12322062,banana,100,75,50
852,26.59386409,81.40740301,6.242528278,109.9825551,banana,100,75,50
853,27.71822477,76.57853189,6.036079266,102.2099836,banana,100,75,50
854,28.98333432,82.95958244,5.829898502,109.022564,banana,100,75,50
855,29.42017919,83.96754496,6.088064451,117.229079,banana,100,75,50
856,27.39872329,81.10523402,6.469370954,112.1355384,banana,100,75,50
857,26.4020227,84.41007614,5.720726906,111.0162259,banana,100,75,50
858,27.81251452,82.69285419,5.80766417,99.20961514,banana,100,75,50
859,25.19640218,83.55829874,5.703381728,115.8586081,banana,100,75,50
860,28.31193338,75.77363772,6.165001278,119.695765,banana,100,75,50
861,25.90113128,80.47152737,6.002481605,110.10323,banana,100,75,50
862,27.48612983,76.11239849,6.212369363,109.2768851,banana,100,75,50
863,29.38254012,83.50423735,5.765308943,109.2486647,banana,100,75,50
864,29.22118628,81.08183635,5.740764682,108.8616474,banana,100,75,50
865,27.09062164,81.33506906,5.879119455,110.1331182,banana,100,75,50
866,26.12643374,81.81365007,6.099478745,104.4812858,banana,100,75,50
867,29.01207743,77.95192527,5.674403359,90.43495443,banana,100,75,50
868,27.96799119,79.28625709,5.694243847,119.4765557,banana,100,75,50
869,28.0764455,76.05522115,5.905494703,118.9923573,banana,100,75,50
870,25.16278237,84.97849241,6.110844721,90.94554618,banana,100,75,50
871,25.78749808,84.51194224,6.020445317,114.2005455,banana,100,75,50
872,25.34119774,84.47321314,6.435917308,91.06493353,banana,100,75,50
873,29.44795403,78.34971537,5.505393833,96.45042585,banana,100,75,50
874,26.47522633,78.51833782,5.677719902,113.1161095,banana,100,75,50
875,27.39489579,83.31172003,5.719014989,92.78133617,banana,100,75,50
876,25.08347445,80.261731,6.275572298,94.32961456,banana,100,75,50
877,26.6719835,76.48541655,6.275384607,91.73358569,banana,100,75,50
878,25.44926208,79.49221962,6.201911642,100.6619171,banana,100,75,50
879,28.22776705,80.6430384,5.758054257,98.00403016,banana,100,75,50
880,28.1279509,77.48247073,6.323933647,103.5045395,banana,100,75,50
881,28.9470467,82.1888998,5.901100841,95.83016448,banana,100,75,50
882,27.96236771,84.15403614,5.644486582,97.55986676,banana,100,75,50
883,28.00316034,78.90085998,6.235461772,94.68180316,banana,100,75,50
884,29.1400919,80.1190228,6.28236237,90.45142867,banana,100,75,50
885,27.9122104,83.36307683,6.356090905,90.24211529,banana,100,75,50
886,25.43480512,81.53977797,5.837258235,96.47800391,banana,100,75,50
887,28.55980972,84.51602322,5.653437902,111.0843029,banana,100,75,50
888,26.59580783,82.99556744,5.727469947,100.5123341,banana,100,75,50
889,27.19711623,77.3970629,6.200111068,99.46950465,banana,100,75,50
890,25.29391516,79.29122198,5.614471478,105.4220251,banana,100,75,50
891,29.90888522,76.98740841,6.257369799,91.99964712,banana,100,75,50
892,27.94972463,76.63713353,6.037430836,109.0921631,banana,100,75,50
893,25.01018457,78.76260938,5.760457558,108.3690513,banana,100,75,50
894,29.21144871,84.70189923,6.158164422,108.5501443,banana,100,75,50
895,27.35911627,84.54625006,6.387431383,90.81250457,banana,100,75,50
896,28.0106804,76.52808057,5.891413895,103.7040783,banana,100,75,50
897,28.67208915,82.20793613,5.725418961,94.37987496,banana,100,75,50
898,27.34585147,78.4873835,6.281069505,92.15524332,banana,100,75,50
899,29.50704598,78.20585613,5.507641778,98.12565829,banana,100,75,50
900,29.99677232,81.54156612,6.112305667,67.12534492,grapes,20,125,200
901,30.7280404,82.42614055,6.092241627,68.38135469,grapes,20,125,200
902,32.44577836,83.88504863,5.896343436,68.73932528,grapes,20,125,200
903,37.46566825,80.65968681,6.15526103,66.83872293,grapes,20,125,200
904,22.03296178,83.74372787,5.732453638,65.34440794,grapes,20,125,200
905,39.64851881,82.21079946,6.253034534,70.39906054,grapes,20,125,200
906,16.77557314,82.75241875,6.106190557,66.76285469,grapes,20,125,200
907,12.14190714,83.56812483,5.647202395,69.63122027,grapes,20,125,200
908,12.7567962,81.62497448,6.130310493,66.77844567,grapes,20,125,200
909,39.04071989,80.18393287,6.499604931,73.88467027,grapes,20,125,200
910,39.70772192,82.68593454,5.554831977,74.91506217,grapes,20,125,200
911,9.467960445,82.29335466,5.800242694,66.02765219,grapes,20,125,200
912,29.58748357,80.91934392,5.570290539,68.06417307,grapes,20,125,200
913,17.82803682,80.96093443,6.27564088,65.84748763,grapes,20,125,200
914,8.825674745,82.89753705,5.536645599,67.235765,grapes,20,125,200
915,27.83487131,83.51444973,6.208196881,73.02882766,grapes,20,125,200
916,11.02105378,80.55557235,5.870600622,68.23963161,grapes,20,125,200
917,17.5862944,80.84806564,6.334771461,71.4065452,grapes,20,125,200
918,19.89363946,82.73366439,5.856575335,69.66256816,grapes,20,125,200
919,29.93707596,81.77713468,5.898944282,65.52279323,grapes,20,125,200
920,36.73126647,80.58931938,5.775600435,72.24230804,grapes,20,125,200
921,20.42094753,81.54185044,5.931101816,66.93065667,grapes,20,125,200
922,25.51939719,83.98351748,6.2286454,69.17281221,grapes,20,125,200
923,30.50734778,82.71775569,5.594240603,70.08200379,grapes,20,125,200
924,18.4269936,80.55625868,5.569230319,69.75734306,grapes,20,125,200
925,12.087022,83.59398734,5.93202852,68.66813363,grapes,20,125,200
926,23.60115364,82.48336987,6.423216506,73.23901752,grapes,20,125,200
927,12.80000387,81.20876367,6.417500829,67.10439401,grapes,20,125,200
928,38.06099482,82.24729637,6.234904253,65.70148216,grapes,20,125,200
929,39.06555518,82.03812973,6.000573725,69.30772897,grapes,20,125,200
930,33.78372897,81.16314317,5.685102769,74.53557341,grapes,20,125,200
931,16.76201707,82.00335557,5.662140095,73.28712806,grapes,20,125,200
932,35.89307536,82.66850729,6.358186848,66.53946559,grapes,20,125,200
933,21.01245395,81.17931863,6.119495295,66.38448261,grapes,20,125,200
934,10.89875873,80.01639435,6.207600783,68.69420397,grapes,20,125,200
935,16.36251869,83.00471609,6.48754639,71.55665483,grapes,20,125,200
936,20.28370163,81.32235739,5.81717753,71.06611222,grapes,20,125,200
937,25.11108456,83.25447587,6.325480034,73.01026829,grapes,20,125,200
938,33.4641162,83.86742974,5.562790949,67.92204319,grapes,20,125,200
939,11.7976469,80.86325389,6.487369687,65.06962486,grapes,20,125,200
940,11.36300891,80.03100049,6.116982944,71.18289431,grapes,20,125,200
941,25.23542319,80.68700527,5.695792761,67.03840888,grapes,20,125,200
942,15.99050693,81.23966573,5.734317007,74.40198861,grapes,20,125,200
943,22.4359017,80.18612085,6.329499832,65.3973168,grapes,20,125,200
944,34.76086052,81.03544763,6.167013532,65.70430027,grapes,20,125,200
945,31.11047251,83.34010951,5.653776058,71.43001582,grapes,20,125,200
946,28.57828803,80.95628959,5.840256272,73.34232097,grapes,20,125,200
947,41.18664903,81.01783402,5.539980812,68.68895899,grapes,20,125,200
948,27.02766138,83.17093908,5.833302165,70.95666003,grapes,20,125,200
949,21.19339319,82.33098331,6.399433771,74.62834921,grapes,20,125,200
950,10.38004759,83.44518113,6.138958698,67.3917379,grapes,20,125,200
951,31.3115978,82.56407013,5.972850838,65.01095312,grapes,20,125,200
952,20.46657776,80.97598029,6.456079585,71.29813872,grapes,20,125,200
953,29.36947679,81.53996362,6.336426667,66.13442813,grapes,20,125,200
954,10.72302459,80.02130636,6.425419926,65.2982112,grapes,20,125,200
955,14.97846952,80.49979873,6.294395676,71.63437433,grapes,20,125,200
956,15.3246651,81.67215994,6.477768039,71.60102999,grapes,20,125,200
957,18.73932187,81.12109244,5.931538447,73.55807954,grapes,20,125,200
958,19.3642553,83.36094029,5.980598579,67.15094741,grapes,20,125,200
959,41.20733624,81.61051026,6.389783283,65.90227462,grapes,20,125,200
960,33.34214482,82.51034633,5.693287415,70.68098614,grapes,20,125,200
961,23.81995682,80.12211649,6.00299607,67.2739864,grapes,20,125,200
962,40.66012294,81.24995984,6.372959542,74.03030056,grapes,20,125,200
963,11.82768186,80.2827185,5.510924849,74.10225057,grapes,20,125,200
964,13.28504331,83.54193816,5.69945282,65.80006004,grapes,20,125,200
965,35.83089092,83.32560104,5.778594403,73.67984885,grapes,20,125,200
966,26.18159716,81.03886263,6.315586313,66.05911698,grapes,20,125,200
967,24.57558351,80.70695797,5.971813006,69.706113,grapes,20,125,200
968,29.67229086,83.71498986,5.891195653,66.48490371,grapes,20,125,200
969,39.37102553,81.25353895,6.129812716,74.08101744,grapes,20,125,200
970,17.66558428,82.92903419,6.313085601,69.8671263,grapes,20,125,200
971,24.06679352,82.66396666,6.053662544,69.81855775,grapes,20,125,200
972,15.31413469,80.09711412,5.804799142,74.82144653,grapes,20,125,200
973,21.77466746,80.54942557,6.400719746,69.39630398,grapes,20,125,200
974,26.91624843,80.76838926,5.953966361,69.30927185,grapes,20,125,200
975,41.65602996,82.22118237,5.609255992,74.19664838,grapes,20,125,200
976,17.98667801,81.17712085,5.777271492,72.37127689,grapes,20,125,200
977,29.12033769,82.79092939,5.682395429,68.8503047,grapes,20,125,200
978,34.38922481,83.18392806,5.863996687,71.03001556,grapes,20,125,200
979,41.36106301,82.79782954,6.444373116,69.92107482,grapes,20,125,200
980,35.12158265,82.26890793,5.550832178,69.71518491,grapes,20,125,200
981,19.6491772,80.15215777,6.107741788,73.69529586,grapes,20,125,200
982,16.27852801,82.94270065,5.620745638,66.57462809,grapes,20,125,200
983,21.11903604,80.63399198,6.349875906,69.27779761,grapes,20,125,200
984,19.2077707,82.9042841,6.484323189,66.83113717,grapes,20,125,200
985,25.96308415,82.57813624,5.838748311,70.31782647,grapes,20,125,200
986,25.67385024,81.6212135,6.29099842,74.10919422,grapes,20,125,200
987,41.94865736,81.15595212,5.638328481,73.06862952,grapes,20,125,200
988,11.18994268,80.8084305,6.415555956,66.34234944,grapes,20,125,200
989,17.5438296,82.94703302,6.323722572,73.77063744,grapes,20,125,200
990,13.05809741,80.28297993,5.757009965,70.75633584,grapes,20,125,200
991,9.724457611,83.74765639,6.158689406,74.46411148,grapes,20,125,200
992,27.92004934,82.93262435,5.733539807,69.92092839,grapes,20,125,200
993,9.535585543,80.73112694,5.908724337,69.44115171,grapes,20,125,200
994,13.42988625,80.06633966,6.361141107,71.40043037,grapes,20,125,200
995,9.851242629,80.22631717,5.96537863,68.42802444,grapes,20,125,200
996,24.97256132,82.72828653,6.476757723,66.70016285,grapes,20,125,200
997,27.23708304,82.94573346,6.224542938,70.42508897,grapes,20,125,200
998,18.70679077,83.4795292,6.209928251,66.5964488,grapes,20,125,200
999,9.949929082,82.55138983,5.841138354,66.00817551,grapes,20,125,200
1000,22.75088787,90.69489172,5.521466996,110.4317855,apple,20,125,200
1001,23.8494014,94.34814995,6.133220586,114.0512495,apple,20,125,200
1002,22.60800988,94.58900601,6.226289556,116.0396587,apple,20,125,200
1003,21.18667419,91.13435689,6.321152192,122.233323,apple,20,125,200
1004,23.41044706,91.69913296,5.587905967,116.0777931,apple,20,125,200
1005,22.86006627,93.12859895,5.824151693,117.7296726,apple,20,125,200
1006,22.48403042,93.40819246,5.772179946,105.5473627,apple,20,125,200
1007,22.02775403,92.96129462,5.790993052,121.1349176,apple,20,125,200
1008,21.91191314,91.68748063,6.499226821,117.0761277,apple,20,125,200
1009,23.71059131,93.27392415,5.658473817,112.6676589,apple,20,125,200
1010,21.37784654,92.72043743,5.573241391,106.1417017,apple,20,125,200
1011,22.84852833,94.32130209,6.079497202,123.5977843,apple,20,125,200
1012,23.1094265,92.79630809,6.383180271,108.183792,apple,20,125,200
1013,23.25230817,94.54128292,5.867420996,105.3558408,apple,20,125,200
1014,23.67287749,90.4935574,5.708418722,104.2298028,apple,20,125,200
1015,23.76881552,90.59810302,5.7983508,102.2648546,apple,20,125,200
1016,23.34386401,91.47684705,6.28188384,104.4267991,apple,20,125,200
1017,22.63946441,90.18451645,5.697945522,108.3405879,apple,20,125,200
1018,22.45696744,94.76285385,5.605934087,114.8407725,apple,20,125,200
1019,22.96388477,93.58065995,5.85648105,104.6472986,apple,20,125,200
1020,21.07273439,93.56585985,6.041053829,107.8737015,apple,20,125,200
1021,22.44075021,92.70785115,5.685062404,121.4977331,apple,20,125,200
1022,22.71271308,90.45261746,5.669489065,109.8852597,apple,20,125,200
1023,21.70416965,93.44006288,5.751707342,115.1781396,apple,20,125,200
1024,22.43324518,92.48667725,5.800448951,119.1025189,apple,20,125,200
1025,21.25941052,92.84416234,5.821347769,109.0658471,apple,20,125,200
1026,22.9215706,94.89613443,6.28022267,105.6941544,apple,20,125,200
1027,22.81212536,91.51861705,6.027314401,107.855225,apple,20,125,200
1028,21.12152071,90.6878768,5.636687393,102.8017203,apple,20,125,200
1029,21.11478672,90.31528693,5.559363609,104.5086618,apple,20,125,200
1030,23.59997268,90.97597665,5.596449493,107.1728191,apple,20,125,200
1031,23.12652652,94.71203306,5.893492999,108.6211833,apple,20,125,200
1032,22.98458907,93.3204487,5.875718516,122.1952483,apple,20,125,200
1033,22.12659387,90.97818277,6.386021424,104.5412275,apple,20,125,200
1034,22.53779727,91.48135786,5.710819862,101.8474768,apple,20,125,200
1035,22.49095104,91.70292746,5.795985716,124.3915101,apple,20,125,200
1036,22.35548159,94.47811755,6.046673619,116.7366261,apple,20,125,200
1037,22.20700989,93.50574163,6.443382913,120.1593771,apple,20,125,200
1038,22.44516988,94.73763514,5.617227184,107.1843273,apple,20,125,200
1039,22.76643029,92.12438519,6.442289294,120.4359949,apple,20,125,200
1040,22.19109412,90.02575116,6.162034371,112.3126628,apple,20,125,200
1041,23.6119202,91.70293849,5.812781806,123.5900822,apple,20,125,200
1042,23.86087054,94.92048112,5.765015126,105.0241329,apple,20,125,200
1043,21.42177231,92.62665309,6.184922574,102.8045658,apple,20,125,200
1044,22.36629253,90.78572467,5.739652177,124.9831618,apple,20,125,200
1045,23.99686172,91.61001707,5.824778636,117.6102915,apple,20,125,200
1046,21.80129837,92.73446667,5.554823557,120.0586671,apple,20,125,200
1047,23.80436344,92.80441624,6.024248787,100.6192543,apple,20,125,200
1048,23.71475278,91.53331177,5.631333387,121.8961665,apple,20,125,200
1049,23.34467359,90.37981478,5.811975094,112.8954016,apple,20,125,200
1050,22.31253665,90.03577124,5.730557448,113.0688155,apple,20,125,200
1051,23.50201428,92.21083961,5.66999105,107.9868949,apple,20,125,200
1052,23.46260321,91.45665004,5.682751473,111.7763395,apple,20,125,200
1053,23.06204373,92.39544055,6.245858905,114.7399101,apple,20,125,200
1054,22.47420512,91.22759742,6.017370134,124.2179699,apple,20,125,200
1055,22.69780133,92.82223419,5.53456749,105.0508234,apple,20,125,200
1056,23.66682067,93.90191078,5.952367662,105.4004751,apple,20,125,200
1057,22.50050273,92.45878335,6.126436584,100.9343903,apple,20,125,200
1058,23.83053666,90.84422164,6.406818518,109.5966791,apple,20,125,200
1059,23.64142354,93.74461474,6.155939453,116.6912176,apple,20,125,200
1060,21.41363812,92.99124545,5.878568981,118.3979065,apple,20,125,200
1061,22.85267372,94.5764581,5.935336308,117.5314026,apple,20,125,200
1062,22.98208095,93.84505029,5.971332179,109.5852253,apple,20,125,200
1063,21.19909519,90.80819418,5.67130617,103.6838922,apple,20,125,200
1064,23.87192332,90.49939035,5.882155988,103.0548094,apple,20,125,200
1065,21.0365275,94.33919546,6.08551916,114.7412734,apple,20,125,200
1066,22.61711614,93.51978375,5.90402645,116.9256766,apple,20,125,200
1067,21.45278675,90.74531921,6.110218826,116.7036582,apple,20,125,200
1068,22.81227579,92.12992101,6.212302608,109.3383552,apple,20,125,200
1069,21.98141856,91.12719303,6.142803397,115.4789148,apple,20,125,200
1070,22.52709326,92.54780429,6.365972688,115.3830068,apple,20,125,200
1071,22.35628673,91.92360477,6.264202804,107.7697413,apple,20,125,200
1072,21.19852186,92.15595143,6.276198595,105.8554351,apple,20,125,200
1073,23.8812458,93.45067555,5.514253142,104.9116663,apple,20,125,200
1074,22.78234161,94.36803516,5.682343744,122.1449949,apple,20,125,200
1075,22.19055385,92.43764169,5.830892252,121.6622761,apple,20,125,200
1076,22.91430043,90.70475565,5.603413172,118.6044645,apple,20,125,200
1077,23.08950736,90.22507299,6.0967531,108.2166601,apple,20,125,200
1078,21.72484506,92.83975602,6.056529526,121.6961761,apple,20,125,200
1079,22.44307715,91.59234006,6.160267496,102.5565807,apple,20,125,200
1080,21.1316077,91.95769858,5.814434775,122.5391946,apple,20,125,200
1081,22.71750705,92.25479855,5.987262638,107.0289866,apple,20,125,200
1082,23.75033085,92.88160462,5.570020684,117.6602827,apple,20,125,200
1083,23.76121837,93.661643,5.965551311,100.825956,apple,20,125,200
1084,22.13450646,94.67695747,6.062356467,112.9203223,apple,20,125,200
1085,21.17089176,90.23730166,5.895319002,123.6495149,apple,20,125,200
1086,22.36238282,91.15761594,6.119432215,118.6832725,apple,20,125,200
1087,22.77856513,92.70124029,5.624203283,113.7759219,apple,20,125,200
1088,21.22503442,90.09877774,5.52078314,113.9760462,apple,20,125,200
1089,23.15791104,90.34396882,5.731535258,110.712841,apple,20,125,200
1090,22.42776057,93.91722423,5.893490899,102.7230739,apple,20,125,200
1091,23.64082979,90.95257927,5.560521058,116.7431319,apple,20,125,200
1092,22.29423493,90.69033986,6.222390798,122.7418744,apple,20,125,200
1093,23.35225078,90.90054697,6.071255131,113.0381382,apple,20,125,200
1094,22.03911546,94.58075845,6.231950009,110.9804014,apple,20,125,200
1095,23.80593812,92.48879468,5.889480679,119.6335548,apple,20,125,200
1096,22.31944084,90.85174383,5.732757516,100.1173443,apple,20,125,200
1097,22.14464104,93.82567435,6.400321212,120.6310784,apple,20,125,200
1098,23.65167552,94.50528753,6.496934492,115.3611268,apple,20,125,200
1099,22.16939473,90.27185592,6.229498836,124.4683112,apple,20,125,200
1100,29.73770045,47.54885174,5.954626604,90.09586854,mango,20,20,30
1101,33.55695561,53.72979826,4.757114897,98.67527561,mango,20,20,30
1102,27.00315545,47.67525434,5.699586972,95.85118326,mango,20,20,30
1103,33.56150184,45.53556603,5.977413803,95.70525913,mango,20,20,30
1104,35.89855625,54.25964196,6.430139436,92.19721736,mango,20,20,30
1105,34.17719782,50.62161586,6.113935087,98.00687989,mango,20,20,30
1106,30.01592643,53.19212381,5.074272692,97.72843182,mango,20,20,30
1107,31.74592134,45.16127859,5.667507706,93.75441586,mango,20,20,30
1108,35.99009679,52.22780489,5.978634285,95.3713484,mango,20,20,30
1109,31.86641378,52.19331595,5.064613314,98.46768642,mango,20,20,30
1110,27.75518664,52.34605806,4.772385986,94.11213345,mango,20,20,30
1111,34.72413192,51.4271781,5.161148592,97.31258083,mango,20,20,30
1112,27.53907547,53.63549533,6.797779227,99.35408185,mango,20,20,30
1113,27.69637763,48.5622488,6.39474303,89.85646496,mango,20,20,30
1114,27.25373364,52.66319725,5.566704378,91.87312479,mango,20,20,30
1115,30.33723921,48.88704844,5.755049971,94.42850522,mango,20,20,30
1116,31.85744939,45.53106268,5.417340525,91.55845821,mango,20,20,30
1117,35.39986338,49.45962621,6.166173834,97.41054011,mango,20,20,30
1118,29.80747243,52.13797867,5.191265116,95.74606104,mango,20,20,30
1119,34.16438906,54.16482251,4.954739564,98.33351125,mango,20,20,30
1120,28.93270187,47.94053996,5.664587011,99.9834242,mango,20,20,30
1121,27.98392787,53.33018851,5.548584852,99.61465679,mango,20,20,30
1122,31.20478173,54.49960506,6.804437106,94.62954663,mango,20,20,30
1123,32.13409675,50.52559148,6.097869767,98.63333684,mango,20,20,30
1124,28.91862016,48.13974548,5.075504537,97.01331604,mango,20,20,30
1125,31.09779147,47.41196659,4.546466109,90.28624348,mango,20,20,30
1126,34.73823882,49.08864345,5.855119268,90.65022183,mango,20,20,30
1127,29.98080499,49.48613279,6.442393461,91.82271568,mango,20,20,30
1128,33.80398664,46.12866113,4.507523551,90.82549241,mango,20,20,30
1129,30.07202564,50.96040505,6.10729559,92.09609766,mango,20,20,30
1130,27.92063282,51.77965917,6.47544932,100.2585673,mango,20,20,30
1131,31.40948821,49.21729127,6.832979509,92.99739415,mango,20,20,30
1132,35.7877738,51.94190321,5.395275719,100.2160615,mango,20,20,30
1133,33.36140093,45.02236377,6.13526938,98.81596545,mango,20,20,30
1134,35.96054636,48.69677802,4.555688532,98.00644238,mango,20,20,30
1135,28.33333307,51.39586505,6.434197756,91.67241761,mango,20,20,30
1136,32.27652024,50.19368841,5.316875978,95.99487068,mango,20,20,30
1137,31.99490489,50.84881347,5.279388967,97.38741498,mango,20,20,30
1138,27.58258929,48.56916221,6.720041791,95.8445641,mango,20,20,30
1139,29.38471637,45.88744691,5.72742254,100.8124659,mango,20,20,30
1140,32.38697531,53.2328243,4.691396195,90.21633216,mango,20,20,30
1141,30.91471455,49.92963856,6.810186079,90.14047759,mango,20,20,30
1142,35.37775595,45.58110023,6.454045329,97.41586402,mango,20,20,30
1143,32.32362177,52.5896771,5.842763773,93.36718816,mango,20,20,30
1144,28.22373428,47.40519056,5.024124684,97.76832322,mango,20,20,30
1145,27.27433181,47.16808054,6.422710539,95.257992,mango,20,20,30
1146,27.10710832,50.70880979,4.94295037,92.37238878,mango,20,20,30
1147,34.89226666,48.75613373,6.414526606,91.63074547,mango,20,20,30
1148,33.7462686,48.50387598,6.777788126,92.26439205,mango,20,20,30
1149,27.3511056,54.43945147,6.441328044,96.27792547,mango,20,20,30
1150,32.89300162,52.61323969,4.650536197,94.49161372,mango,20,20,30
1151,35.38598705,51.42664176,5.254532213,90.29643888,mango,20,20,30
1152,27.5529736,47.90859131,5.910634533,90.40332704,mango,20,20,30
1153,32.82141065,47.45553843,4.755273631,90.89173106,mango,20,20,30
1154,30.17294105,51.0845903,6.814630246,95.23444287,mango,20,20,30
1155,29.26382931,54.82257868,5.342866119,100.7586226,mango,20,20,30
1156,32.06097197,51.08494181,6.336234624,96.59816497,mango,20,20,30
1157,28.69818144,47.71875722,4.754435025,99.642454,mango,20,20,30
1158,29.14305008,49.40983294,6.831706773,97.55155537,mango,20,20,30
1159,28.3471611,53.53903102,6.967417766,90.40260445,mango,20,20,30
1160,27.67256197,45.41692012,4.947683034,92.84991507,mango,20,20,30
1161,28.1218093,46.16888595,5.630619901,93.30247448,mango,20,20,30
1162,30.79375683,46.69536813,6.27339822,92.21318555,mango,20,20,30
1163,28.89409382,54.80750249,6.472774648,94.76322976,mango,20,20,30
1164,33.33024826,45.61143594,6.953246506,98.28583013,mango,20,20,30
1165,27.78912455,53.96886679,5.643710216,91.01152997,mango,20,20,30
1166,31.65333432,48.20662669,6.392313973,91.09745581,mango,20,20,30
1167,29.75150773,46.73723302,4.981816523,91.405983,mango,20,20,30
1168,31.32995611,50.22287593,5.421265283,89.78216168,mango,20,20,30
1169,35.63627319,48.97047762,6.942520105,97.51952041,mango,20,20,30
